Timestamp;Actual_Consumption;Forecast_Value;Lower_Bound;Upper_Bound
2025-08-27 06:00:00;6590,495;7132,824;6996,282;7269,366
2025-08-27 07:00:00;7152,321;7499,452;7362,910;7635,994
2025-08-27 08:00:00;7459,314;7499,854;7363,312;7636,396
2025-08-27 09:00:00;7506,560;7339,745;7203,203;7476,287
2025-08-27 10:00:00;7449,668;7323,944;7187,402;7460,486
2025-08-27 11:00:00;7319,785;7154,263;7017,721;7290,805
2025-08-27 12:00:00;7017,233;6870,811;6734,269;7007,353
2025-08-27 13:00:00;6907,896;6801,243;6664,701;6937,785
2025-08-27 14:00:00;6668,973;6550,024;6413,482;6686,566
2025-08-27 15:00:00;6483,704;6397,141;6260,599;6533,683
2025-08-27 16:00:00;6656,501;7021,477;6884,935;7158,019
2025-08-27 17:00:00;7015,209;7459,143;7322,601;7595,685
2025-08-27 18:00:00;7266,085;7253,297;7116,755;7389,839
2025-08-27 19:00:00;7244,537;6845,065;6708,523;6981,607
2025-08-27 20:00:00;6966,975;6436,605;6300,063;6573,147
2025-08-27 21:00:00;6468,216;6223,219;6086,677;6359,761
2025-08-27 22:00:00;6087,894;5599,131;5462,589;5735,673
2025-08-27 23:00:00;5654,276;5331,231;5194,689;5467,773
2025-08-28 00:00:00;5419,218;5227,210;5090,668;5363,752
2025-08-28 01:00:00;5156,850;5129,542;4993,000;5266,084
2025-08-28 02:00:00;4988,681;4835,545;4699,003;4972,087
2025-08-28 03:00:00;4923,426;4997,655;4861,113;5134,197
2025-08-28 04:00:00;5011,880;5609,559;5473,017;5746,101
2025-08-28 05:00:00;5599,791;6597,605;6461,063;6734,147
2025-08-28 06:00:00;6539,895;7174,100;7037,558;7310,642
2025-08-28 07:00:00;7103,598;7330,979;7194,438;7467,521
2025-08-28 08:00:00;7305,644;7207,582;7071,040;7344,124
2025-08-28 09:00:00;7357,484;7329,286;7192,744;7465,828
2025-08-28 10:00:00;7334,815;7391,394;7254,852;7527,936
2025-08-28 11:00:00;7275,337;7084,913;6948,371;7221,455
2025-08-28 12:00:00;7086,384;6919,640;6783,098;7056,182
2025-08-28 13:00:00;7077,770;7032,584;6896,042;7169,126
2025-08-28 14:00:00;7162,097;7298,531;7161,989;7435,073
2025-08-28 15:00:00;7378,185;7636,946;7500,404;7773,488
2025-08-28 16:00:00;7465,634;7666,915;7530,373;7803,457
2025-08-28 17:00:00;7512,532;7394,270;7257,728;7530,812
2025-08-28 18:00:00;7488,656;7231,723;7095,181;7368,265
2025-08-28 19:00:00;7358,942;7189,782;7053,240;7326,324
2025-08-28 20:00:00;7025,737;6587,778;6451,236;6724,320
2025-08-28 21:00:00;6501,147;6058,089;5921,547;6194,631
2025-08-28 22:00:00;6126,701;5610,739;5474,197;5747,281
2025-08-28 23:00:00;5678,141;5521,062;5384,520;5657,604
2025-08-29 00:00:00;5681,825;5657,947;5521,405;5794,489
2025-08-29 01:00:00;5183,528;4806,975;4670,433;4943,517
2025-08-29 02:00:00;5056,818;4766,157;4629,615;4902,699
2025-08-29 03:00:00;5013,298;5297,723;5161,181;5434,265
2025-08-29 04:00:00;5186,004;5829,133;5692,591;5965,675
2025-08-29 05:00:00;5699,445;6403,943;6267,401;6540,485
2025-08-29 06:00:00;6647,790;7190,373;7053,831;7326,915
2025-08-29 07:00:00;7173,058;7576,422;7439,880;7712,964
2025-08-29 08:00:00;7487,267;7548,762;7412,220;7685,304
2025-08-29 09:00:00;7440,115;7214,166;7077,624;7350,708
2025-08-29 10:00:00;7517,007;7480,726;7344,184;7617,268
2025-08-29 11:00:00;7308,914;7071,361;6934,819;7207,903
2025-08-29 12:00:00;6718,903;6245,948;6109,406;6382,490
2025-08-29 13:00:00;6609,706;6508,721;6372,179;6645,263
2025-08-29 14:00:00;6574,046;6830,192;6693,650;6966,734
2025-08-29 15:00:00;6872,688;7111,551;6975,009;7248,093
2025-08-29 16:00:00;7010,089;7088,798;6952,256;7225,340
2025-08-29 17:00:00;7270,790;7377,513;7240,971;7514,055
2025-08-29 18:00:00;7233,448;7135,105;6998,563;7271,647
2025-08-29 19:00:00;7028,858;6653,724;6517,182;6790,266
2025-08-29 20:00:00;6653,565;6010,506;5873,964;6147,048
2025-08-29 21:00:00;6131,112;5797,547;5661,005;5934,089
2025-08-29 22:00:00;5844,886;5555,410;5418,868;5691,952
2025-08-29 23:00:00;5410,038;5208,975;5072,433;5345,517
2025-08-30 00:00:00;5185,462;4793,895;4657,353;4930,437
2025-08-30 01:00:00;4862,678;4664,365;4527,823;4800,907
2025-08-30 02:00:00;4748,999;4802,150;4665,608;4938,692
2025-08-30 03:00:00;4648,039;4721,877;4585,335;4858,419
2025-08-30 04:00:00;4624,685;4710,577;4574,035;4847,119
2025-08-30 05:00:00;4817,948;5229,860;5093,318;5366,402
2025-08-30 06:00:00;5164,285;5450,568;5314,026;5587,110
2025-08-30 07:00:00;5423,460;5685,192;5548,650;5821,734
2025-08-30 08:00:00;5817,728;6071,777;5935,235;6208,319
2025-08-30 09:00:00;5989,600;6051,051;5914,509;6187,593
2025-08-30 10:00:00;5953,119;5734,109;5597,567;5870,651
2025-08-30 11:00:00;5960,573;5703,934;5567,392;5840,476
2025-08-30 12:00:00;6037,876;6328,569;6192,027;6465,111
2025-08-30 13:00:00;6029,933;6185,339;6048,797;6321,881
2025-08-30 14:00:00;5821,319;5512,475;5375,933;5649,017
2025-08-30 15:00:00;5841,519;5720,764;5584,222;5857,306
2025-08-30 16:00:00;5933,697;6345,668;6209,126;6482,210
2025-08-30 17:00:00;6037,959;6231,167;6094,625;6367,709
2025-08-30 18:00:00;6009,375;5702,002;5565,460;5838,544
2025-08-30 19:00:00;5972,465;5750,396;5613,854;5886,938
2025-08-30 20:00:00;5765,471;5527,945;5391,403;5664,487
2025-08-30 21:00:00;5386,559;5163,687;5027,145;5300,229
2025-08-30 22:00:00;5205,779;4772,392;4635,850;4908,934
2025-08-30 23:00:00;4843,713;4662,303;4525,761;4798,845
2025-08-31 00:00:00;5540,250;6019,260;5882,718;6155,802
2025-08-31 01:00:00;4371,470;3671,325;3534,783;3807,867
2025-08-31 02:00:00;4295,902;3655,316;3518,774;3791,858
2025-08-31 03:00:00;4182,885;4501,125;4364,583;4637,667
2025-08-31 04:00:00;4173,085;4660,209;4523,667;4796,751
2025-08-31 05:00:00;4348,442;4660,260;4523,718;4796,802
2025-08-31 06:00:00;4607,772;4590,482;4453,940;4727,024
2025-08-31 07:00:00;4865,816;5108,117;4971,575;5244,659
2025-08-31 08:00:00;5097,595;5292,044;5155,502;5428,586
2025-08-31 09:00:00;5200,881;5239,208;5102,666;5375,750
2025-08-31 10:00:00;5158,452;5114,976;4978,434;5251,518
2025-08-31 11:00:00;5060,914;4814,435;4677,893;4950,977
2025-08-31 12:00:00;4931,133;4835,105;4698,563;4971,647
2025-08-31 13:00:00;4834,476;4704,966;4568,424;4841,508
2025-08-31 14:00:00;4680,923;4722,579;4586,037;4859,121
2025-08-31 15:00:00;4470,226;4441,884;4305,342;4578,426
2025-08-31 16:00:00;4519,251;4658,175;4521,633;4794,717
2025-08-31 17:00:00;4884,327;5264,164;5127,622;5400,706
2025-08-31 18:00:00;5354,452;5807,819;5671,277;5944,361
2025-08-31 19:00:00;5735,369;5922,711;5786,169;6059,253
2025-08-31 20:00:00;5742,468;5274,738;5138,196;5411,280
2025-08-31 21:00:00;5421,893;5077,413;4940,871;5213,955
2025-08-31 22:00:00;5338,845;5305,296;5168,754;5441,838
2025-08-31 23:00:00;4977,502;5027,329;4890,787;5163,871
2025-09-01 00:00:00;4807,390;4122,874;3986,332;4259,416
2025-09-01 01:00:00;4542,803;4234,864;4098,322;4371,406
2025-09-01 02:00:00;4471,959;4865,082;4728,540;5001,624
2025-09-01 03:00:00;4432,796;4736,180;4599,638;4872,722
2025-09-01 04:00:00;4601,817;4764,493;4627,951;4901,035
2025-09-01 05:00:00;5321,937;6201,136;6064,594;6337,678
2025-09-01 06:00:00;6417,892;7399,413;7262,871;7535,955
2025-09-01 07:00:00;6983,092;7289,776;7153,234;7426,318
2025-09-01 08:00:00;7039,158;6522,548;6386,006;6659,090
2025-09-01 09:00:00;6928,448;6637,393;6500,851;6773,935
2025-09-01 10:00:00;6763,601;6808,473;6671,931;6945,015
2025-09-01 11:00:00;6606,153;6407,737;6271,195;6544,279
2025-09-01 12:00:00;6288,897;6054,091;5917,549;6190,633
2025-09-01 13:00:00;6198,009;6009,536;5872,994;6146,078
2025-09-01 14:00:00;6232,274;6378,455;6241,913;6514,997
2025-09-01 15:00:00;6344,316;6596,503;6459,961;6733,045
2025-09-01 16:00:00;6596,382;7033,583;6897,041;7170,125
2025-09-01 17:00:00;6960,959;7271,649;7135,107;7408,191
2025-09-01 18:00:00;7295,812;7318,337;7181,795;7454,879
2025-09-01 19:00:00;7276,761;6968,047;6831,505;7104,589
2025-09-01 20:00:00;6998,157;6483,771;6347,229;6620,312
2025-09-01 21:00:00;6435,314;6107,213;5970,671;6243,755
2025-09-01 22:00:00;6057,696;5531,014;5394,472;5667,556
2025-09-01 23:00:00;5590,329;5387,948;5251,406;5524,490
2025-09-02 00:00:00;5361,428;5003,020;4866,478;5139,562
2025-09-02 01:00:00;5062,996;5076,689;4940,147;5213,231
2025-09-02 02:00:00;4949,923;4878,452;4741,910;5014,994
2025-09-02 03:00:00;4831,421;4737,375;4600,833;4873,917
2025-09-02 04:00:00;4947,746;5565,072;5428,530;5701,614
2025-09-02 05:00:00;5593,121;6847,575;6711,033;6984,117
2025-09-02 06:00:00;6652,713;7206,943;7070,401;7343,485
2025-09-02 07:00:00;7155,534;7034,656;6898,114;7171,198
2025-09-02 08:00:00;7493,066;7567,324;7430,782;7703,866
2025-09-02 09:00:00;7489,644;7728,143;7591,601;7864,685
2025-09-02 10:00:00;7425,618;7157,180;7020,638;7293,722
2025-09-02 11:00:00;7350,179;6842,259;6705,717;6978,801
2025-09-02 12:00:00;7282,486;7455,984;7319,442;7592,526
2025-09-02 13:00:00;7418,831;7703,243;7566,701;7839,785
2025-09-02 14:00:00;7434,595;7413,679;7277,137;7550,221
2025-09-02 15:00:00;7537,306;7487,232;7350,690;7623,774
2025-09-02 16:00:00;7509,720;7748,669;7612,127;7885,211
2025-09-02 17:00:00;7460,444;7450,198;7313,656;7586,740
2025-09-02 18:00:00;7421,496;7157,928;7021,386;7294,470
2025-09-02 19:00:00;7285,295;7003,391;6866,849;7139,933
2025-09-02 20:00:00;7007,359;6597,830;6461,288;6734,372
2025-09-02 21:00:00;6493,299;6095,808;5959,266;6232,350
2025-09-02 22:00:00;6129,739;5586,803;5450,261;5723,345
2025-09-02 23:00:00;5664,581;5617,028;5480,486;5753,570
2025-09-03 00:00:00;5345,397;4813,750;4677,208;4950,292
2025-09-03 01:00:00;5118,709;5001,128;4864,586;5137,670
2025-09-03 02:00:00;5038,062;5113,475;4976,933;5250,017
2025-09-03 03:00:00;4987,069;5137,384;5000,842;5273,926
2025-09-03 04:00:00;5112,850;5593,751;5457,209;5730,293
2025-09-03 05:00:00;5725,235;6623,369;6486,827;6759,911
2025-09-03 06:00:00;6838,758;7554,925;7418,383;7691,467
2025-09-03 07:00:00;7518,081;8008,424;7871,882;8144,966
2025-09-03 08:00:00;7712,274;7646,355;7509,813;7782,897
2025-09-03 09:00:00;7476,760;6976,207;6839,665;7112,749
2025-09-03 10:00:00;7113,557;6689,146;6552,604;6825,688
2025-09-03 11:00:00;6735,124;6616,115;6479,573;6752,657
2025-09-03 12:00:00;6420,105;6500,871;6364,329;6637,413
2025-09-03 13:00:00;6365,240;6088,760;5952,218;6225,302
2025-09-03 14:00:00;6232,090;6104,154;5967,612;6240,696
2025-09-03 15:00:00;6315,762;6622,084;6485,542;6758,626
2025-09-03 16:00:00;6486,310;6885,217;6748,675;7021,759
2025-09-03 17:00:00;6902,424;7039,223;6902,681;7175,765
2025-09-03 18:00:00;7257,038;7329,442;7192,900;7465,984
2025-09-03 19:00:00;7367,595;7297,086;7160,544;7433,628
2025-09-03 20:00:00;7089,106;6540,716;6404,174;6677,258
2025-09-03 21:00:00;6555,198;6046,726;5910,184;6183,268
2025-09-03 22:00:00;6153,335;5655,549;5519,007;5792,091
2025-09-03 23:00:00;5687,807;5692,420;5555,878;5828,962
2025-09-04 00:00:00;5360,412;4822,449;4685,907;4958,991
2025-09-04 01:00:00;5050,212;4970,162;4833,620;5106,704
2025-09-04 02:00:00;4992,492;5078,822;4942,280;5215,364
2025-09-04 03:00:00;4894,463;4947,592;4811,050;5084,134
2025-09-04 04:00:00;5051,955;5597,559;5461,017;5734,101
2025-09-04 05:00:00;5688,102;6803,316;6666,774;6939,858
2025-09-04 06:00:00;6771,697;7427,978;7291,436;7564,520
2025-09-04 07:00:00;7301,052;7358,361;7221,819;7494,903
2025-09-04 08:00:00;7342,891;7065,094;6928,552;7201,636
2025-09-04 09:00:00;7173,279;7058,309;6921,767;7194,851
2025-09-04 10:00:00;6994,976;6887,963;6751,421;7024,505
2025-09-04 11:00:00;6821,440;6477,364;6340,822;6613,906
2025-09-04 12:00:00;6488,521;6332,476;6195,934;6469,018
2025-09-04 13:00:00;6368,414;6395,537;6258,995;6532,079
2025-09-04 14:00:00;6279,452;6488,858;6352,316;6625,400
2025-09-04 15:00:00;6423,658;6512,618;6376,076;6649,160
2025-09-04 16:00:00;6628,361;6814,316;6677,774;6950,858
2025-09-04 17:00:00;6985,336;7343,875;7207,333;7480,417
2025-09-04 18:00:00;7282,456;7464,656;7328,114;7601,198
2025-09-04 19:00:00;7312,213;6915,104;6778,562;7051,646
2025-09-04 20:00:00;7045,998;6414,825;6278,283;6551,367
2025-09-04 21:00:00;6558,170;6382,605;6246,063;6519,147
2025-09-04 22:00:00;6121,551;5664,027;5527,485;5800,569
2025-09-04 23:00:00;5664,847;5370,366;5233,824;5506,908
2025-09-05 00:00:00;5445,087;4939,323;4802,781;5075,865
2025-09-05 01:00:00;5169,946;5381,588;5245,046;5518,130
2025-09-05 02:00:00;5027,807;4985,759;4849,217;5122,301
2025-09-05 03:00:00;4971,281;4829,600;4693,058;4966,142
2025-09-05 04:00:00;5088,827;5628,978;5492,436;5765,520
2025-09-05 05:00:00;5710,585;6862,908;6726,366;6999,450
2025-09-05 06:00:00;6728,109;7317,823;7181,281;7454,365
2025-09-05 07:00:00;7250,104;7345,092;7208,550;7481,634
2025-09-05 08:00:00;7500,019;7521,171;7384,629;7657,713
2025-09-05 09:00:00;7452,601;7442,442;7305,900;7578,984
2025-09-05 10:00:00;7398,453;7159,630;7023,088;7296,172
2025-09-05 11:00:00;7318,956;7058,507;6921,965;7195,049
2025-09-05 12:00:00;7102,576;7157,821;7021,279;7294,363
2025-09-05 13:00:00;6956,097;6824,598;6688,056;6961,140
2025-09-05 14:00:00;6988,633;7073,543;6937,001;7210,085
2025-09-05 15:00:00;7099,293;7302,008;7165,466;7438,550
2025-09-05 16:00:00;7215,298;7423,036;7286,494;7559,578
2025-09-05 17:00:00;7341,861;7297,327;7160,785;7433,869
2025-09-05 18:00:00;7257,419;6968,530;6831,988;7105,072
2025-09-05 19:00:00;7045,999;6664,843;6528,301;6801,385
2025-09-05 20:00:00;6646,675;6180,266;6043,724;6316,808
2025-09-05 21:00:00;6068,522;5683,052;5546,510;5819,594
2025-09-05 22:00:00;5740,808;5210,987;5074,445;5347,529
2025-09-05 23:00:00;5343,487;5364,411;5227,869;5500,953
2025-09-06 00:00:00;5111,643;4653,045;4516,503;4789,587
2025-09-06 01:00:00;4833,613;4687,343;4550,801;4823,885
2025-09-06 02:00:00;4684,760;4623,028;4486,486;4759,570
2025-09-06 03:00:00;4560,530;4659,014;4522,472;4795,556
2025-09-06 04:00:00;4557,393;4804,427;4667,885;4940,969
2025-09-06 05:00:00;4781,981;5179,305;5042,763;5315,847
2025-09-06 06:00:00;5219,083;5461,041;5324,499;5597,583
2025-09-06 07:00:00;5516,910;5911,075;5774,533;6047,617
2025-09-06 08:00:00;5746,223;5841,764;5705,222;5978,306
2025-09-06 09:00:00;5765,078;5566,037;5429,495;5702,579
2025-09-06 10:00:00;5622,898;5502,379;5365,837;5638,921
2025-09-06 11:00:00;5438,894;5365,552;5229,010;5502,094
2025-09-06 12:00:00;5175,696;5039,735;4903,193;5176,277
2025-09-06 13:00:00;5028,805;4738,402;4601,860;4874,944
2025-09-06 14:00:00;4874,084;5001,190;4864,648;5137,732
2025-09-06 15:00:00;4885,228;5107,898;4971,356;5244,440
2025-09-06 16:00:00;5050,131;5200,671;5064,129;5337,213
2025-09-06 17:00:00;5416,991;5602,859;5466,317;5739,401
2025-09-06 18:00:00;5768,802;6066,692;5930,150;6203,234
2025-09-06 19:00:00;5968,576;5984,240;5847,698;6120,782
2025-09-06 20:00:00;5847,225;5346,410;5209,868;5482,952
2025-09-06 21:00:00;5423,215;5059,538;4922,996;5196,080
2025-09-06 22:00:00;5264,063;5105,926;4969,384;5242,468
2025-09-06 23:00:00;4893,922;4914,067;4777,525;5050,609
2025-09-07 00:00:00;4652,197;3927,054;3790,512;4063,596
2025-09-07 01:00:00;4359,196;4278,399;4141,857;4414,941
2025-09-07 02:00:00;4248,179;4338,605;4202,063;4475,147
2025-09-07 03:00:00;4147,365;4176,493;4039,951;4313,035
2025-09-07 04:00:00;4129,587;4241,950;4105,408;4378,492
2025-09-07 05:00:00;4324,762;4798,352;4661,810;4934,894
2025-09-07 06:00:00;4600,609;4769,586;4633,044;4906,128
2025-09-07 07:00:00;4793,398;4889,661;4753,119;5026,203
2025-09-07 08:00:00;5106,686;5250,942;5114,400;5387,484
2025-09-07 09:00:00;5294,717;5429,744;5293,202;5566,286
2025-09-07 10:00:00;5402,542;5413,265;5276,723;5549,807
2025-09-07 11:00:00;5261,176;4953,121;4816,579;5089,663
2025-09-07 12:00:00;4973,680;4714,528;4577,986;4851,070
2025-09-07 13:00:00;4746,344;4515,597;4379,055;4652,139
2025-09-07 14:00:00;4606,444;4678,300;4541,758;4814,842
2025-09-07 15:00:00;4731,290;5010,513;4873,971;5147,055
2025-09-07 16:00:00;4995,941;5463,984;5327,442;5600,526
2025-09-07 17:00:00;5450,516;5903,288;5766,746;6039,830
2025-09-07 18:00:00;5833,542;5991,513;5854,971;6128,055
2025-09-07 19:00:00;6077,895;5944,793;5808,251;6081,335
2025-09-07 20:00:00;5944,143;5650,213;5513,671;5786,755
2025-09-07 21:00:00;5531,684;5344,909;5208,367;5481,451
2025-09-07 22:00:00;5411,516;5008,035;4871,493;5144,577
2025-09-07 23:00:00;5070,528;4917,726;4781,184;5054,268
2025-09-08 00:00:00;4895,886;4548,778;4412,236;4685,320
2025-09-08 01:00:00;4656,148;4735,916;4599,374;4872,458
2025-09-08 02:00:00;4596,286;4512,414;4375,872;4648,956
2025-09-08 03:00:00;4566,001;4615,219;4478,677;4751,761
2025-09-08 04:00:00;4719,312;5330,508;5193,966;5467,050
2025-09-08 05:00:00;5491,200;6601,700;6465,158;6738,242
2025-09-08 06:00:00;6721,032;7431,161;7294,619;7567,703
2025-09-08 07:00:00;7242,624;7408,353;7271,811;7544,895
2025-09-08 08:00:00;7391,854;7251,759;7115,217;7388,301
2025-09-08 09:00:00;7153,227;6900,321;6763,779;7036,863
2025-09-08 10:00:00;6980,068;6751,732;6615,190;6888,274
2025-09-08 11:00:00;6785,469;6556,066;6419,524;6692,608
2025-09-08 12:00:00;6439,226;6336,295;6199,753;6472,837
2025-09-08 13:00:00;6327,864;6224,972;6088,430;6361,514
2025-09-08 14:00:00;6293,238;6395,804;6259,262;6532,346
2025-09-08 15:00:00;6355,266;6504,094;6367,552;6640,636
2025-09-08 16:00:00;6556,612;6861,628;6725,086;6998,170
2025-09-08 17:00:00;7007,126;7388,355;7251,813;7524,897
2025-09-08 18:00:00;7270,217;7326,498;7189,956;7463,040
2025-09-08 19:00:00;7327,393;6983,078;6846,536;7119,620
2025-09-08 20:00:00;6943,637;6318,636;6182,094;6455,178
2025-09-08 21:00:00;6346,914;5970,174;5833,632;6106,716
2025-09-08 22:00:00;5963,454;5506,954;5370,412;5643,496
2025-09-08 23:00:00;5555,762;5430,694;5294,152;5567,236
2025-09-09 00:00:00;5317,883;5018,775;4882,233;5155,317
2025-09-09 01:00:00;5015,365;4912,038;4775,496;5048,580
2025-09-09 02:00:00;4934,241;4833,579;4697,037;4970,121
2025-09-09 03:00:00;4842,392;5013,374;4876,832;5149,916
2025-09-09 04:00:00;4994,559;5691,914;5555,372;5828,456
2025-09-09 05:00:00;5640,982;6674,188;6537,646;6810,730
2025-09-09 06:00:00;6816,416;7470,994;7334,452;7607,536
2025-09-09 07:00:00;7339,625;7510,145;7373,603;7646,687
2025-09-09 08:00:00;7507,597;7291,802;7155,260;7428,344
2025-09-09 09:00:00;7336,093;7104,058;6967,516;7240,600
2025-09-09 10:00:00;7194,723;7103,627;6967,085;7240,169
2025-09-09 11:00:00;6920,152;6692,604;6556,062;6829,146
2025-09-09 12:00:00;6689,525;6598,329;6461,787;6734,871
2025-09-09 13:00:00;6687,623;6701,676;6565,134;6838,218
2025-09-09 14:00:00;6847,870;7120,368;6983,826;7256,910
2025-09-09 15:00:00;7109,554;7380,310;7243,768;7516,852
2025-09-09 16:00:00;7356,208;7628,403;7491,861;7764,945
2025-09-09 17:00:00;7571,575;7638,716;7502,174;7775,258
2025-09-09 18:00:00;7534,263;7293,357;7156,815;7429,899
2025-09-09 19:00:00;7445,778;7103,475;6966,933;7240,017
2025-09-09 20:00:00;7067,026;6573,436;6436,894;6709,978
2025-09-09 21:00:00;6450,760;6030,103;5893,561;6166,645
2025-09-09 22:00:00;6076,213;5530,444;5393,902;5666,986
2025-09-09 23:00:00;5649,572;5480,057;5343,515;5616,599
2025-09-10 00:00:00;5425,051;5182,537;5045,995;5319,079
2025-09-10 01:00:00;5121,401;4990,931;4854,389;5127,473
2025-09-10 02:00:00;5001,743;4862,243;4725,701;4998,785
2025-09-10 03:00:00;4941,147;5070,912;4934,370;5207,454
2025-09-10 04:00:00;5067,417;5691,320;5554,778;5827,862
2025-09-10 05:00:00;5725,437;6785,056;6648,514;6921,598
2025-09-10 06:00:00;6826,309;7456,321;7319,779;7592,863
2025-09-10 07:00:00;7396,622;7545,980;7409,438;7682,522
2025-09-10 08:00:00;7706,781;7619,650;7483,108;7756,192
2025-09-10 09:00:00;7927,921;8062,629;7926,087;8199,171
2025-09-10 10:00:00;8120,647;8198,468;8061,926;8335,010
2025-09-10 11:00:00;8341,732;8233,529;8096,987;8370,071
2025-09-10 12:00:00;8235,760;8174,012;8037,470;8310,554
2025-09-10 13:00:00;8307,853;8305,542;8169,000;8442,084
2025-09-10 14:00:00;8220,497;8234,476;8097,934;8371,018
2025-09-10 15:00:00;8199,040;8173,158;8036,616;8309,700
2025-09-10 16:00:00;8118,061;8234,865;8098,323;8371,407
2025-09-10 17:00:00;8066,304;8009,609;7873,067;8146,151
2025-09-10 18:00:00;7877,341;7567,801;7431,259;7704,343
2025-09-10 19:00:00;7651,567;7240,822;7104,280;7377,364
2025-09-10 20:00:00;7208,991;6663,534;6526,992;6800,076
2025-09-10 21:00:00;6619,597;6235,428;6098,886;6371,970
2025-09-10 22:00:00;6212,445;5700,440;5563,898;5836,982
2025-09-10 23:00:00;5741,557;5491,661;5355,119;5628,203
2025-09-11 00:00:00;5454,173;5126,458;4989,917;5263,000
2025-09-11 01:00:00;5186,432;5065,626;4929,084;5202,168
2025-09-11 02:00:00;5100,766;5069,075;4932,533;5205,617
2025-09-11 03:00:00;5034,969;5190,777;5054,235;5327,319
2025-09-11 04:00:00;5183,827;5793,636;5657,094;5930,178
2025-09-11 05:00:00;5812,685;6860,566;6724,024;6997,108
2025-09-11 06:00:00;7020,801;7722,834;7586,292;7859,376
2025-09-11 07:00:00;7580,507;7788,218;7651,676;7924,760
2025-09-11 08:00:00;7721,398;7573,920;7437,378;7710,462
2025-09-11 09:00:00;7549,065;7451,689;7315,147;7588,231
2025-09-11 10:00:00;7238,169;6951,017;6814,475;7087,559
2025-09-11 11:00:00;6956,973;6517,907;6381,365;6654,449
2025-09-11 12:00:00;6587,591;6484,828;6348,286;6621,370
2025-09-11 13:00:00;6483,209;6544,620;6408,078;6681,162
2025-09-11 14:00:00;6342,582;6326,405;6189,863;6462,947
2025-09-11 15:00:00;6503,422;6583,391;6446,849;6719,933
2025-09-11 16:00:00;6828,521;7303,321;7166,779;7439,863
2025-09-11 17:00:00;7248,449;7556,437;7419,895;7692,979
2025-09-11 18:00:00;7564,873;7581,813;7445,271;7718,355
2025-09-11 19:00:00;7502,848;7123,566;6987,024;7260,108
2025-09-11 20:00:00;7071,106;6368,974;6232,432;6505,516
2025-09-11 21:00:00;6557,274;6230,446;6093,904;6366,988
2025-09-11 22:00:00;6131,651;5758,759;5622,217;5895,301
2025-09-11 23:00:00;5666,721;5397,607;5261,065;5534,149
2025-09-12 00:00:00;5405,731;5057,639;4921,097;5194,181
2025-09-12 01:00:00;5142,680;5086,886;4950,344;5223,428
2025-09-12 02:00:00;5066,014;5096,622;4960,080;5233,164
2025-09-12 03:00:00;4970,900;5029,185;4892,643;5165,727
2025-09-12 04:00:00;5097,856;5568,182;5431,640;5704,724
2025-09-12 05:00:00;5717,650;6758,710;6622,168;6895,252
2025-09-12 06:00:00;6868,904;7600,058;7463,516;7736,600
2025-09-12 07:00:00;7467,582;7688,619;7552,077;7825,161
2025-09-12 08:00:00;7675,741;7452,341;7315,799;7588,883
2025-09-12 09:00:00;7593,253;7432,033;7295,491;7568,575
2025-09-12 10:00:00;7491,349;7392,405;7255,863;7528,947
2025-09-12 11:00:00;7346,695;7117,787;6981,245;7254,329
2025-09-12 12:00:00;7140,922;7061,875;6925,333;7198,417
2025-09-12 13:00:00;7018,067;6902,267;6765,725;7038,809
2025-09-12 14:00:00;6951,700;7001,993;6865,451;7138,535
2025-09-12 15:00:00;6954,457;7132,855;6996,313;7269,397
2025-09-12 16:00:00;6992,977;7187,564;7051,022;7324,106
2025-09-12 17:00:00;7145,155;7077,680;6941,138;7214,222
2025-09-12 18:00:00;7205,219;7085,623;6949,081;7222,165
2025-09-12 19:00:00;7073,087;6764,901;6628,359;6901,443
2025-09-12 20:00:00;6621,060;5993,693;5857,151;6130,235
2025-09-12 21:00:00;6072,832;5670,399;5533,857;5806,941
2025-09-12 22:00:00;5826,285;5504,080;5367,538;5640,622
2025-09-12 23:00:00;5379,724;5177,035;5040,493;5313,577
2025-09-13 00:00:00;5105,078;4732,518;4595,976;4869,060
2025-09-13 01:00:00;4808,565;4647,390;4510,848;4783,932
2025-09-13 02:00:00;4677,510;4599,790;4463,248;4736,332
2025-09-13 03:00:00;4552,561;4559,738;4423,196;4696,280
2025-09-13 04:00:00;4545,037;4856,965;4720,423;4993,507
2025-09-13 05:00:00;4820,335;5470,864;5334,322;5607,406
2025-09-13 06:00:00;5320,344;5496,715;5360,173;5633,257
2025-09-13 07:00:00;5719,042;6000,751;5864,209;6137,293
2025-09-13 08:00:00;5981,595;6208,185;6071,643;6344,727
2025-09-13 09:00:00;6116,115;6129,486;5992,944;6266,028
2025-09-13 10:00:00;6185,785;6019,438;5882,896;6155,980
2025-09-13 11:00:00;6054,052;5792,127;5655,585;5928,669
2025-09-13 12:00:00;5584,807;5334,190;5197,648;5470,732
2025-09-13 13:00:00;5297,637;5011,333;4874,791;5147,875
2025-09-13 14:00:00;5163,697;5234,965;5098,423;5371,507
2025-09-13 15:00:00;5286,486;5606,265;5469,723;5742,807
2025-09-13 16:00:00;5690,664;6187,157;6050,615;6323,699
2025-09-13 17:00:00;6068,419;6282,698;6146,156;6419,240
2025-09-13 18:00:00;6139,380;6027,790;5891,248;6164,332
2025-09-13 19:00:00;6154,910;5870,427;5733,885;6006,969
2025-09-13 20:00:00;5856,508;5456,299;5319,757;5592,841
