"Header & Timestamp";"1";"2";"3";"4";"5";"6";"7";"8";"9";"10";"11";"12"
"aktualisiert";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29";"2025-10-29"
"TS_ID";"#999020";"#999011";"#999006";"#999008";"#999009";"#999007";"#999010";"#999014";"#999015";"#999019";"#999016";"#999013"
"ZA";"h";"h";"h";"h";"h";"h";"h";"h";"h";"h";"h";"h"
"KOMP";"Inlandstromverbrauch";"Exporte";"Netto-Stromerzeugung";"Netto-Stromerzeugung";"Netto-Stromerzeugung";"Netto-Stromerzeugung";"Netto-Stromerzeugung";"Netzabgabe";"Stromverbrauch";"Verbrauch f�r Pumpspeicherung (PSP)";"Netzverluste";"Importe"
"Gliederung1";"_";"_";"Hydr";"Hydr";"Kal";"Sonst";"Wind";"_";"_";"_";"_";"_"
"Gliederung2";"_";"_";"Lf";"Sp";"_";"_";"_";"_";"_";"_";"_";"_"
"Gliederung3";"_";"_";"EPL_10+";"EPL_10+";"EPL_10+";"_";"_";"_";"_";"_";"_";"_"
"VO";"Betr";"Betr";"Betr";"Betr";"Betr";"Betr";"Betr";"Betr";"Betr";"Betr";"Betr";"Betr"
"REG";"AT";"AT";"AT";"AT";"AT";"AT";"AT";"AT";"AT";"AT";"AT";"AT"
"N";"Ges";"Oef";"Oef";"Oef";"Oef";"Oef";"Oef";"Oef";"Oef";"Oef";"Oef";"Oef"
"EHB";"M";"M";"M";"M";"M";"M";"M";"M";"M";"M";"M";"M"
"KAT";"V";"V";"A";"A";"A";"A";"A";"V";"V";"V";"V";"A"
"UNIT";"MW";"MW";"MW";"MW";"MW";"MW";"MW";"MW";"MW";"MW";"MW";"MW"
"2016-07-30 09:00:00";;"2716,288";"3356,502";"1601,532";"45,117";"1774,158";"13,046";"6000,941";"6348,194";"232,475";"347,253";"2506,603"
"2016-07-30 10:00:00";;"3017,07";"3264,706";"1511,134";"41,747";"1792,714";"39,611";"6120,798";"6483,193";"111,313";"362,395";"2961,663"
"2016-07-30 11:00:00";;"3173,962";"3247,834";"1296,797";"38,3";"1804,605";"37,459";"6184,072";"6565,069";"46,106";"380,996";"3360,143"
"2016-07-30 12:00:00";;"3513,805";"3152,87";"1391,141";"36,735";"1810,423";"43,513";"6027,214";"6401,817";"11,158";"374,602";"3492,097"
"2016-07-30 13:00:00";;"3535,547";"3075,555";"1111,458";"39,028";"1803,875";"47,374";"5879,85";"6245,032";"86,586";"365,182";"3789,876"
"2016-07-30 14:00:00";;"3612,849";"3063,782";"1059,022";"41,017";"1772,996";"59,87";"5745,731";"6107,389";"195,344";"361,659";"3918,895"
"2016-07-30 15:00:00";;"3405,088";"3063,57";"1019,665";"51,716";"1735,38";"75,394";"5723,513";"6076,807";"556,116";"353,295";"4092,286"
"2016-07-30 16:00:00";;"3541,999";"3059,24";"1150,844";"43,146";"1681,99";"345,34";"5729,524";"6069,816";"248,473";"340,292";"3579,728"
"2016-07-30 17:00:00";;"3020,647";"3127,739";"1201,343";"43,618";"1624,486";"359,374";"5819,671";"6154,986";"371,646";"335,315";"3190,719"
"2016-07-30 18:00:00";;"2718,582";"3212,749";"1641,367";"45,968";"1612,775";"304,32";"5728,148";"6047,06";"183,615";"318,912";"2132,077"
"2016-07-30 19:00:00";;"3032,38";"3269,483";"2130,065";"36,632";"1508,807";"263,737";"5506,713";"5802,922";"19,212";"296,209";"1645,789"
"2016-07-30 20:00:00";;"2842,741";"3258,368";"1997,286";"39,554";"1509,921";"291,825";"5456,971";"5755,659";"7,479";"298,688";"1508,923"
"2016-07-30 21:00:00";;"3272,436";"3241,848";"2533,318";"59,276";"1510,468";"299,241";"5400,861";"5703,751";"24,837";"302,89";"1356,874"
"2016-07-30 22:00:00";;"3877,407";"3142,831";"3003,051";"38,426";"1526,193";"334,549";"5288,888";"5594,909";"29,874";"306,021";"1457,139"
"2016-07-30 23:00:00";;"3590,214";"3040,791";"2244,875";"58,709";"1485,058";"362,341";"4860,902";"5139,493";"21,483";"278,591";"1559,416"
"2016-07-31 00:00:00";;"3063,034";"2967,03";"1474,525";"75,775";"1465,419";"317,224";"4591,199";"4856,07";"74,571";"264,871";"1693,701"
"2016-07-31 01:00:00";;"3024,825";"2892,873";"1101,903";"79,536";"1451,332";"252,225";"4292,857";"4548,003";"61,176";"255,146";"1856,135"
"2016-07-31 02:00:00";;"3071,511";"2906,666";"1011,899";"75,29";"1468,921";"242,444";"4173,653";"4415,672";"257,757";"242,02";"2039,719"
"2016-07-31 03:00:00";;"3191,502";"2905,752";"1096,518";"68,421";"1494,045";"223,238";"4021,983";"4257,678";"278,053";"235,695";"1939,258"
"2016-07-31 04:00:00";;"2859,17";"2899,337";"1017,17";"65,19";"1496,416";"151,028";"3982,19";"4215,814";"551,605";"233,624";"1997,447"
"2016-07-31 05:00:00";;"2563,133";"2880,324";"1022,982";"69,078";"1475,863";"141,753";"4022,926";"4258,828";"927,506";"235,902";"2159,466"
"2016-07-31 06:00:00";;"2231,213";"2856,597";"1108,811";"74,196";"1454,867";"118,752";"4163,827";"4404,425";"1302,738";"240,598";"2325,154"
"2016-07-31 07:00:00";;"2199,626";"2901,448";"1207,251";"76,289";"1593,739";"72,631";"4601,947";"4860,41";"1124,941";"258,463";"2333,618"
"2016-07-31 08:00:00";;"2608,893";"2964,906";"1219,595";"71,286";"1641,56";"69,192";"4907,394";"5177,735";"417,788";"270,341";"2237,875"
"2016-07-31 09:00:00";;"2729,318";"3104,534";"1309,002";"65,125";"1693,302";"49,475";"5160,978";"5446,86";"162,302";"285,882";"2117,042"
"2016-07-31 10:00:00";;"2453,455";"3098,663";"1333,356";"59,23";"1723,213";"73,869";"5369,271";"5663,504";"125,141";"294,233";"1953,768"
"2016-07-31 11:00:00";;"2723,489";"3092,553";"1791,615";"61,879";"1731,484";"147,89";"5500,38";"5803,077";"112,355";"302,696";"1813,5"
"2016-07-31 12:00:00";;"2888,812";"3083,504";"1645,553";"61,353";"1759,517";"277,612";"5383,607";"5682,853";"124,536";"299,246";"1868,662"
"2016-07-31 13:00:00";;"3027,844";"3087,081";"1776,102";"67,352";"1732,328";"445,335";"5263,108";"5553,754";"30,467";"290,646";"1503,868"
"2016-07-31 14:00:00";;"2955,186";"3068,247";"1625,543";"53,061";"1690,197";"593,722";"5189,008";"5475,682";"255,751";"286,674";"1655,849"
"2016-07-31 15:00:00";;"2921,571";"3080,471";"1294,743";"57,647";"1637,175";"726,701";"5180,025";"5471,733";"309,065";"291,708";"1905,632"
"2016-07-31 16:00:00";;"2738,853";"3076,104";"1040,854";"59,568";"1607,67";"797,326";"5295,107";"5585,979";"371,848";"290,872";"2115,157"
"2016-07-31 17:00:00";;"2949,498";"3166,02";"1070,349";"56,073";"1599,254";"835,229";"5447,976";"5753,292";"264,173";"305,317";"2240,039"
"2016-07-31 18:00:00";;"3110,325";"3193,743";"1219,291";"59,214";"1579,895";"1273,432";"5595,471";"5911,677";"208,44";"316,206";"1904,867"
"2016-07-31 19:00:00";;"3189,823";"3230,483";"986,096";"58,621";"1448,786";"1804,33";"5475,338";"5782,971";"276,492";"307,633";"1720,971"
"2016-07-31 20:00:00";;"3093,092";"3270,712";"1084,488";"59,394";"1435,729";"1671,73";"5438,991";"5750,838";"225,858";"311,847";"1547,734"
"2016-07-31 21:00:00";;"3043,14";"3263,21";"1191,054";"37,239";"1498,935";"1315,479";"5254,006";"5559,299";"155,083";"305,294";"1451,605"
"2016-07-31 22:00:00";;"3418,282";"3160,066";"1399,394";"29,109";"1559,772";"1314,354";"5174,129";"5472,791";"97,419";"298,662";"1525,797"
"2016-07-31 23:00:00";;"3261,329";"3100,364";"1233,964";"48,992";"1574,304";"784,557";"4766,379";"5045,663";"300,703";"279,284";"1865,514"
"2016-08-01 00:00:00";;"3114,834";"3023,586";"1038,037";"60,342";"1536,799";"635,505";"4531,032";"4788,813";"381,868";"257,781";"1991,247"
"2016-08-01 01:00:00";;"3235,899";"2991,445";"1007,632";"67,086";"1546,571";"441,534";"4265,546";"4520,151";"530,589";"254,605";"2232,371"
"2016-08-01 02:00:00";;"2949,213";"2978,421";"907,16";"70,832";"1516,407";"494,019";"4214,158";"4461,241";"806,075";"247,083";"2249,69"
"2016-08-01 03:00:00";;"2841,388";"2982,203";"916,659";"67,403";"1522,247";"491,589";"4109,061";"4346,87";"843,785";"237,809";"2051,941"
"2016-08-01 04:00:00";;"2654,789";"2943,452";"993,22";"62,095";"1494,14";"697,939";"4217,271";"4464,27";"1265,054";"246,999";"2193,268"
"2016-08-01 05:00:00";;"2674,231";"2950,418";"1053,303";"64,632";"1488,018";"1000,459";"4706,102";"4974,343";"1223,241";"268,24";"2314,986"
"2016-08-01 06:00:00";;"2355,262";"3029,761";"1231,082";"54,08";"1506,493";"1304,965";"5518,605";"5807,193";"478,495";"288,588";"1514,569"
"2016-08-01 07:00:00";;"2201,748";"3122,548";"1507,106";"55,596";"1695,743";"1394,138";"6325,654";"6653,319";"134,955";"327,665";"1214,89"
"2016-08-01 08:00:00";;"2481,079";"3123,112";"1925,43";"54,248";"1731,029";"1507,471";"6779,457";"7132,838";"95,007";"353,382";"1367,635"
"2016-08-01 09:00:00";;"2484,663";"3115,164";"1730,044";"48,608";"1740,294";"1486,948";"6985,569";"7352,097";"164,575";"366,528";"1880,276"
"2016-08-01 10:00:00";;"2580,119";"3108,272";"1874,543";"50,964";"1786,136";"1221,84";"7103,271";"7485,021";"119,812";"381,75";"2143,196"
"2016-08-01 11:00:00";;"2694,311";"3035,704";"2228,703";"49,144";"1808,199";"853,579";"7249,165";"7656,438";"78,033";"407,273";"2453,453"
"2016-08-01 12:00:00";;"2925,466";"2908,76";"2022,121";"59,522";"1805,788";"765,2";"7093,902";"7494,727";"16,716";"400,825";"2875,517"
"2016-08-01 13:00:00";;"2870,372";"2912,577";"1874,756";"66,738";"1745,586";"798,302";"7036,435";"7435,096";"139,083";"398,662";"3046,592"
"2016-08-01 14:00:00";;"2785,23";"2915,165";"1564,295";"68,696";"1737,553";"639,368";"6928,755";"7315,462";"17,406";"386,707";"3193,021"
"2016-08-01 15:00:00";;"2606,745";"2944,752";"1733,903";"63,658";"1724,305";"608,39";"6850,89";"7226,997";"78,686";"376,106";"2837,419"
"2016-08-01 16:00:00";;"2140,039";"2958,863";"1580,14";"56,938";"1683,343";"513,099";"6731,972";"7088,372";"233,685";"356,4";"2669,714"
"2016-08-01 17:00:00";;"1973,446";"2993,081";"1768,787";"53,287";"1707,455";"363,9";"6650,673";"7002,931";"150,256";"352,258";"2240,124"
"2016-08-01 18:00:00";;"2555,47";"3149,172";"2674,164";"63,081";"1762,17";"301,031";"6518,235";"6868,682";"178,915";"350,447";"1653,449"
"2016-08-01 19:00:00";;"3517,867";"3164,391";"3853,18";"56,451";"1645,922";"222,633";"6171,554";"6528,012";"0,66";"356,458";"1103,962"
"2016-08-01 20:00:00";;"3522,265";"3181,622";"3718,922";"57,874";"1634,053";"138,579";"5971,956";"6322,867";"8,06";"350,91";"1122,142"
"2016-08-01 21:00:00";;"3406,05";"3201,699";"3613,444";"59,34";"1632,047";"96,845";"5820,039";"6148,832";"213,75";"328,793";"1165,256"
"2016-08-01 22:00:00";;"3203,068";"3110,484";"3183,051";"54,984";"1605,19";"120,029";"5576,991";"5884,299";"180,946";"307,308";"1194,574"
"2016-08-01 23:00:00";;"3185,811";"3032,242";"2171,662";"60,151";"1542,696";"167,395";"5082,261";"5361,384";"9,659";"279,123";"1582,708"
"2016-08-02 00:00:00";;"2423,849";"2918,747";"1158,74";"60,222";"1514,922";"174,705";"4834,037";"5091,033";"326,823";"256,996";"2014,369"
"2016-08-02 01:00:00";;"2479,219";"2904,069";"1101,021";"62,66";"1496,197";"136,973";"4522,474";"4769,078";"449,127";"246,604";"1996,504"
"2016-08-02 02:00:00";;"2377,335";"2917,142";"997,369";"51,228";"1480,057";"130,284";"4400,335";"4638,199";"488,09";"237,864";"1927,543"
"2016-08-02 03:00:00";;"2437,567";"2910,221";"960,604";"56,779";"1481,371";"113,653";"4268,177";"4502,234";"670,157";"234,056";"2087,33"
"2016-08-02 04:00:00";;"2261,133";"2911,994";"804,972";"49,285";"1469,507";"131,218";"4370,329";"4608,118";"533,975";"237,79";"2036,25"
"2016-08-02 05:00:00";;"2001,621";"2934,178";"832,517";"55,529";"1464,006";"172,65";"4808,141";"5057,902";"366,747";"249,76";"1967,39"
"2016-08-02 06:00:00";;"1730,842";"3080,446";"981,672";"34,109";"1481,366";"168,605";"5594,579";"5881,293";"278,197";"286,714";"2144,134"
"2016-08-02 07:00:00";;"2122,765";"3231,156";"2256,01";"37,538";"1692,628";"164,624";"6317,766";"6652,959";"215,51";"335,193";"1609,278"
"2016-08-02 08:00:00";;"2795,31";"3247,638";"3329,63";"28,554";"1751,861";"91,281";"6687,309";"7065,002";"9,186";"377,694";"1420,534"
"2016-08-02 09:00:00";;"2657,32";"3247,634";"3182,675";"17,025";"1788,545";"53,052";"6825,143";"7212,509";"9,094";"387,366";"1589,992"
"2016-08-02 10:00:00";;"2573,062";"3223,84";"3132,774";"18,025";"1860,918";"42,521";"6951,126";"7350,492";"91,522";"399,367";"1736,999"
"2016-08-02 11:00:00";;"2529,056";"3140,003";"3187,024";"36,035";"1844,205";"33,96";"7087,537";"7495,645";"15,695";"408,108";"1799,169"
"2016-08-02 12:00:00";;"2439,653";"2968,085";"2910,861";"25,017";"1798,58";"37,395";"6896,209";"7299,281";"178,741";"403,072";"2177,736"
"2016-08-02 13:00:00";;"2189,129";"2963,813";"2556,819";"20,159";"1775,043";"42,827";"6870,526";"7256,032";"227,301";"385,506";"2313,801"
"2016-08-02 14:00:00";;"2208,146";"2949,169";"2342,6";"23,612";"1738,101";"67,13";"6772,217";"7147,854";"22,718";"375,636";"2258,106"
"2016-08-02 15:00:00";;"1977,964";"2950,977";"2063,383";"20,025";"1705,055";"83,16";"6706,468";"7075,007";"19,428";"368,539";"2249,798"
"2016-08-02 16:00:00";;"1820,445";"2945,867";"1931,158";"19,232";"1672,699";"91,949";"6660,805";"7020,683";"21,263";"359,878";"2201,486"
"2016-08-02 17:00:00";;"2045,482";"2932,042";"2404,157";"9,704";"1636,822";"88,276";"6678,057";"7040,605";"7,693";"362,547";"2022,779"
"2016-08-02 18:00:00";;"2204,443";"3057,597";"2590,319";"23,551";"1642,223";"54,1";"6594,568";"6947,982";"7,943";"353,415";"1792,579"
"2016-08-02 19:00:00";;"2171,314";"3193,703";"2311,049";"34,812";"1506,362";"64,867";"6272,835";"6608,229";"68,043";"335,394";"1736,793"
"2016-08-02 20:00:00";;"2083,768";"3210,879";"1851,505";"30,973";"1481,401";"182,954";"6129,89";"6463,561";"156,813";"333,672";"1946,431"
"2016-08-02 21:00:00";;"2221,517";"3185,462";"1638,387";"43,636";"1484,525";"323,345";"5922,236";"6240,546";"139,181";"318,31";"1925,889"
"2016-08-02 22:00:00";;"2418,988";"3031,084";"1256,687";"37,766";"1451,649";"423,796";"5622,332";"5931,002";"225,994";"308,67";"2375,003"
"2016-08-02 23:00:00";;"2683,843";"2940,372";"1083,727";"43,965";"1398,052";"513,033";"5162,605";"5452,98";"84,862";"290,375";"2242,537"
"2016-08-03 00:00:00";;"2472,531";"2857,912";"859,513";"49,427";"1392,698";"740,943";"4904,858";"5174,627";"188,805";"269,769";"1935,468"
"2016-08-03 01:00:00";;"2587,485";"2824,477";"783,342";"52,022";"1387,795";"839,679";"4625,611";"4890,528";"276,406";"264,917";"1867,104"
"2016-08-03 02:00:00";;"2392,682";"2815,682";"943,004";"42,607";"1394,517";"556,36";"4500,787";"4751,892";"416,3";"251,105";"1808,704"
"2016-08-03 03:00:00";;"2263,051";"2797,068";"897,578";"48,851";"1407,614";"433,549";"4360,351";"4598,113";"784,25";"237,761";"2060,753"
"2016-08-03 04:00:00";;"2039,722";"2796,491";"967,443";"44,505";"1399,187";"284,019";"4467,149";"4706,437";"688,161";"239,289";"1942,676"
"2016-08-03 05:00:00";;"1953,95";"2780,557";"1043,632";"34,999";"1403,901";"304,287";"4913,37";"5169,623";"444,758";"256,253";"2000,955"
"2016-08-03 06:00:00";;"1443,294";"2965,595";"1031,147";"15,346";"1425,233";"340,245";"5687,563";"5973,457";"304,104";"285,894";"1943,288"
"2016-08-03 07:00:00";;"1858,457";"3131,039";"1658,807";"15,301";"1609,081";"315,713";"6398,138";"6736,884";"112,4";"338,746";"1977,8"
"2016-08-03 08:00:00";;"2012,639";"3138,049";"2006,024";"13,041";"1646,921";"210,823";"6755,114";"7130,217";"126,093";"375,103";"2254,091"
"2016-08-03 09:00:00";;"2255,456";"3137,627";"2287,688";"12,676";"1723,608";"149,211";"6909,652";"7288,446";"5,282";"378,794";"2238,372"
"2016-08-03 10:00:00";;"2378,127";"3092,023";"2053,558";"12,962";"1754,837";"113,816";"7058,834";"7467,584";"17,373";"408,75";"2835,888"
"2016-08-03 11:00:00";;"2414,622";"2967,885";"2016,986";"16,367";"1771,594";"124,51";"7206,251";"7637,926";"130,536";"431,676";"3285,743"
"2016-08-03 12:00:00";;"2465,224";"2789,942";"1777,478";"22,664";"1737,897";"107,412";"7041,526";"7464,566";"25,953";"423,039";"3520,35"
"2016-08-03 13:00:00";;"2343,872";"2765,045";"1390,056";"16,665";"1729,621";"53,005";"7040,881";"7470,382";"47,235";"429,5";"3907,097"
"2016-08-03 14:00:00";;"2344,202";"2765,29";"1301,583";"17,176";"1705,426";"33,905";"6978,147";"7402,257";"25,956";"424,111";"3949,036"
"2016-08-03 15:00:00";;"2425,657";"2796,146";"1314,38";"17,5";"1643,514";"25,801";"6919,192";"7346,495";"66,105";"427,303";"4040,917"
"2016-08-03 16:00:00";;"2190,826";"2794,975";"1259,736";"18,379";"1610,072";"34,571";"6817,755";"7213,978";"70,999";"396,223";"3758,069"
"2016-08-03 17:00:00";;"2150,821";"2789,742";"1735,133";"22,866";"1589,385";"37,524";"6805,487";"7192,79";"23,444";"387,303";"3192,405"
"2016-08-03 18:00:00";;"2105,682";"2888,02";"2083,47";"30,2";"1576,429";"63,196";"6664,235";"7024,287";"0,848";"360,052";"2489,502"
"2016-08-03 19:00:00";;"2104,14";"3047,033";"2028,797";"38,59";"1466,568";"102,402";"6351,553";"6689,191";"1,38";"337,638";"2111,321"
"2016-08-03 20:00:00";;"2082,175";"3051,696";"1638,614";"36,084";"1442,425";"205,028";"6256,77";"6587,602";"1,762";"330,832";"2297,693"
"2016-08-03 21:00:00";;"2400,819";"3040,059";"1756,995";"50,472";"1448,923";"383,741";"6082,044";"6401,977";"2,082";"319,933";"2124,689"
"2016-08-03 22:00:00";;"2346,09";"2856,449";"1584,725";"61,928";"1412,113";"476,474";"5826,62";"6133,722";"103,325";"307,102";"2191,45"
"2016-08-03 23:00:00";;"2189,323";"2795,865";"1148,031";"53,119";"1370,089";"415,969";"5309,297";"5588,483";"249,367";"279,186";"2244,1"
"2016-08-04 00:00:00";;"2566,394";"2684,293";"1351,818";"41,863";"1347,879";"324,907";"5024,411";"5300,615";"229,807";"276,204";"2346,055"
"2016-08-04 01:00:00";;"2743,007";"2637,676";"1151,216";"39,021";"1356,412";"266,329";"4683,058";"4943,989";"279,264";"260,931";"2515,605"
"2016-08-04 02:00:00";;"2221,96";"2635,85";"1213,906";"25,126";"1365,634";"180,499";"4582,656";"4843,828";"1435,097";"261,171";"3079,87"
"2016-08-04 03:00:00";;"2088,193";"2637,364";"1392,509";"11,892";"1367,203";"123,567";"4447,583";"4701,023";"1785,407";"253,44";"3042,087"
"2016-08-04 04:00:00";;"1973,3";"2615,862";"1245,134";"18,051";"1354,287";"114,872";"4536,183";"4792,01";"1525,132";"255,826";"2942,235"
"2016-08-04 05:00:00";;"2387,051";"2622,812";"1249,801";"73,3";"1347,089";"105,101";"4989,527";"5254,486";"381,05";"264,96";"2624,485"
"2016-08-04 06:00:00";;"1948,938";"2851,464";"1377,773";"107,054";"1376,183";"77,221";"5715,486";"6004,861";"405,647";"289,375";"2569,751"
"2016-08-04 07:00:00";;"1837,554";"3006,84";"1701,008";"166,322";"1567,3";"45,257";"6467,02";"6795,89";"93,05";"328,87";"2239,767"
"2016-08-04 08:00:00";;"2353,764";"2987,721";"2264,272";"280,985";"1638,486";"20,701";"6934,881";"7301,233";"2,936";"366,351";"2465,768"
"2016-08-04 09:00:00";;"2365,836";"2997,627";"1920,808";"287,676";"1676,806";"19,396";"7093,346";"7474,743";"22,983";"381,398";"2961,249"
"2016-08-04 10:00:00";;"2457,931";"2967,65";"1716,553";"253,038";"1669,11";"28,723";"7207,962";"7605,877";"63,273";"397,914";"3492,008"
"2016-08-04 11:00:00";;"2665,692";"2844,598";"1958,703";"282,058";"1698,716";"53,278";"7340,035";"7754,719";"68,414";"414,684";"3651,472"
"2016-08-04 12:00:00";;"2775,259";"2707,782";"1573,593";"409,243";"1688,821";"86,872";"7192,514";"7608,118";"72,372";"415,604";"3989,438"
"2016-08-04 13:00:00";;"2945,581";"2669,138";"1542,258";"398,563";"1674,964";"195,592";"7134,096";"7546,364";"73,191";"412,268";"4084,62"
"2016-08-04 14:00:00";;"2855,912";"2667,718";"1414,63";"259,99";"1644,84";"365,446";"7075,207";"7468,616";"42,685";"393,409";"4014,591"
"2016-08-04 15:00:00";;"2924,233";"2661,909";"1512,394";"246,419";"1623,057";"580,315";"7055,208";"7438,082";"8,774";"382,874";"3746,995"
"2016-08-04 16:00:00";;"2822,874";"2665,675";"1869,598";"248,193";"1590,537";"748,742";"6975,199";"7348,741";"95,242";"373,542";"3144,11"
"2016-08-04 17:00:00";;"2686,835";"2649,985";"2293,859";"248,459";"1608,127";"919,15";"6890,222";"7251,277";"44,677";"361,055";"2263,207"
"2016-08-04 18:00:00";;"2829,048";"2748,21";"2903,851";"201,084";"1601,201";"978,11";"6781,8";"7136,39";"6,673";"354,59";"1539,655"
"2016-08-04 19:00:00";;"3116,371";"2937,066";"3160,791";"22,296";"1490,616";"1031,816";"6507,833";"6855,736";"5,814";"347,903";"1335,337"
"2016-08-04 20:00:00";;"3019,622";"2942,493";"2924,761";"12,911";"1469,198";"1264,975";"6395,232";"6729,421";"3,517";"334,189";"1138,222"
"2016-08-04 21:00:00";;"3091,774";"2938,262";"2941,595";"13,778";"1464,503";"1310,5";"6188,013";"6516,349";"2,727";"328,336";"942,214"
"2016-08-04 22:00:00";;"3313,51";"2783,381";"2685,513";"13,488";"1459,077";"1221,321";"5870,339";"6187,33";"44,991";"316,992";"1383,053"
"2016-08-04 23:00:00";;"3066,126";"2671,807";"1711,454";"12,691";"1396,428";"1167,806";"5391,437";"5677,51";"8,928";"286,073";"1792,378"
"2016-08-05 00:00:00";;"2856,95";"2629,815";"1427,797";"13,296";"1365,111";"1139,064";"5127,736";"5399,749";"323,142";"272,014";"2004,758"
"2016-08-05 01:00:00";;"2886,208";"2642,426";"1350,122";"13,227";"1360,412";"1089,363";"4804,96";"5062,209";"499,166";"257,248";"1992,032"
"2016-08-05 02:00:00";;"2737,2";"2616,686";"1243,096";"12,251";"1377,454";"1058,036";"4686,015";"4932,55";"368,605";"246,534";"1730,831"
"2016-08-05 03:00:00";;"2634,444";"2646,848";"1138,104";"12,554";"1386,662";"1052,891";"4509,455";"4755,155";"530,238";"245,701";"1682,779"
"2016-08-05 04:00:00";;"2480,232";"2647,202";"1084,269";"13,86";"1381,173";"1215,765";"4640,087";"4886,012";"462,985";"245,925";"1486,959"
"2016-08-05 05:00:00";;"2038,459";"2641,819";"1358,152";"13,131";"1375,05";"999,303";"5085,446";"5346,619";"717,684";"261,173";"1715,307"
"2016-08-05 06:00:00";;"1698,261";"2801,51";"1762,738";"11,33";"1375,822";"511,582";"5827,893";"6134,321";"371,046";"306,428";"1740,645"
"2016-08-05 07:00:00";;"2175,932";"2968,246";"2793,909";"8,608";"1616,895";"283,221";"6559,808";"6923,1";"180,477";"363,293";"1608,632"
"2016-08-05 08:00:00";;"2751,776";"2945,792";"3781,494";"8,951";"1659,475";"203,59";"7043,068";"7462,6";"0,434";"419,532";"1615,508"
"2016-08-05 09:00:00";;"2486,596";"2769,613";"3836,797";"21,342";"1644,949";"178,612";"7297,007";"7738,253";"2,456";"441,245";"1775,992"
"2016-08-05 10:00:00";;"2076,418";"2779,192";"3412,465";"42,804";"1633,115";"258,059";"7456,873";"7899,34";"2,375";"442,467";"1852,497"
"2016-08-05 11:00:00";;"2083,986";"2785,076";"3372,068";"17,545";"1647,544";"271,182";"7624,325";"8075,921";"4,878";"451,596";"2071,37"
"2016-08-05 12:00:00";;"1854,595";"2837,021";"2791,56";"18,177";"1649,541";"310,742";"7470,153";"7904,894";"176,619";"434,741";"2329,067"
"2016-08-05 13:00:00";;"1900,128";"2837,917";"2341,051";"22,454";"1639,922";"388,692";"7266,388";"7690,647";"429,876";"424,26";"2790,617"
"2016-08-05 14:00:00";;"2205,228";"2973,108";"1994,111";"19,594";"1643,067";"526,503";"7146,034";"7560,799";"403,439";"414,765";"3013,082"
"2016-08-05 15:00:00";;"2471,675";"2976,492";"1858,858";"14,987";"1635,384";"1049,348";"7034,648";"7440,076";"447,972";"405,428";"2824,653"
"2016-08-05 16:00:00";;"2286,93";"3005,531";"1607,644";"12,141";"1653,707";"1724,169";"7034,294";"7425,392";"1017,013";"391,099";"2726,144"
"2016-08-05 17:00:00";;"2317,266";"3046,907";"1851,959";"10,945";"1670,236";"1850,386";"7028,692";"7421,994";"1021,164";"393,302";"2329,991"
"2016-08-05 18:00:00";;"2574,739";"3077,155";"2153,726";"11,412";"1713,427";"1739,533";"6898,907";"7273,332";"700,547";"374,425";"1853,364"
"2016-08-05 19:00:00";;"2637,868";"3163,813";"2130,426";"10,367";"1571,707";"1458,133";"6525,758";"6887,842";"680,228";"362,084";"1871,491"
"2016-08-05 20:00:00";;"2550,675";"3201,475";"1862,784";"9,666";"1582,035";"1270,845";"6224,64";"6566,953";"487,962";"342,313";"1678,785"
"2016-08-05 21:00:00";;"3033,791";"3188,788";"1731,421";"10,477";"1612,886";"1552,142";"5905,292";"6228,401";"281,025";"323,108";"1447,503"
"2016-08-05 22:00:00";;"3628,952";"3311,875";"1603,439";"11,163";"1636,714";"1760,749";"5659,059";"5978,791";"379,333";"319,732";"1663,136"
"2016-08-05 23:00:00";;"3819,917";"3329,053";"1559,343";"11,234";"1627,129";"1854,361";"5202,18";"5494,064";"678,72";"291,884";"1611,581"
